id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11689431,☺ 2 Bed Awesome Apt By the MTR & Bus Stops 1 MIN,11050207,Yan,,Yau Tsim Mong,22.30292,114.18309,Entire home/apt,1001,5,82,2019-06-13,2.06,1,98
11690407,Modern New Apartment - Sai Ying Pun,28092174,Charlotte,,Central & Western,22.28617,114.14224,Entire home/apt,853,1,0,,,1,0
11693984,"跑馬地兩房,最少28日",48586580,Mrs. Chen,,Wan Chai,22.26904,114.18522,Entire home/apt,900,28,15,2018-02-15,0.38,2,364
11700246,"2 minutes to the Mong Kok MTR station, free Wi-Fi near ladies market Comfort triple room",24275081,Ah,,Yau Tsim Mong,22.31885,114.16956,Private room,548,1,6,2018-08-21,0.15,8,348
11721276,"Closest to the Tsim Sha Tsui MTR, three persons ensuite with private bathroom",52005099,May,,Yau Tsim Mong,22.29588,114.17247,Private room,383,1,63,2019-05-03,1.65,7,354
11723954,★★★New Business Studio Near TST Station★★★,62353184,Nico,,Yau Tsim Mong,22.29932,114.1746,Entire home/apt,383,1,242,2019-07-04,5.98,1,157
11724166,Sea view flat near HKU,36781902,Rui,,Central & Western,22.28595,114.13615,Entire home/apt,399,7,1,2016-05-03,0.03,1,0
11734200,3Room_2bath__2-8ppl Apt (CWB) 1min MTR,31255164,Wilson&Shan,,Wan Chai,22.27949,114.18152,Entire home/apt,1322,2,125,2019-06-29,3.11,11,246
11743999,family friendly house in Hong Kong,62483873,Florian,,Sai Kung,22.31448,114.28492,Entire home/apt,649,5,0,,,1,0
11744144,☙  Cozy Big Studio in TST near MTR  ☙,62484797,Hannah,,Yau Tsim Mong,22.29851,114.17322,Entire home/apt,548,1,310,2019-07-11,7.66,1,180
11747633,Cute Budget Studio in TST - Best Location,62504326,Helena,,Yau Tsim Mong,22.29874,114.17477,Entire home/apt,454,1,237,2019-07-09,5.92,1,162
11752104,Summer Maddness: Any bed in a Dormitory,4812035,Urban Pack,,Yau Tsim Mong,22.29907,114.1723,Shared room,102,1,139,2018-10-17,3.43,14,314
11776930,Large family flat in Mid Levels,8596804,Thibault,,Central & Western,22.28329,114.14774,Entire home/apt,2003,1,0,,,1,0
11777801,Cozy flat @ perfect location TinHau,45182023,Lily,,Wan Chai,22.28551,114.19262,Private room,297,1,1,2016-03-21,0.02,2,0
11778475,☼☼ Lovely Colorful Studio ☼☼ Tsim Sha Tsui,62713640,Hester,,Yau Tsim Mong,22.30039,114.17308,Entire home/apt,501,1,295,2019-07-05,7.36,1,171
11779206,Bright apt. next to escalator,24051938,Keith,,Central & Western,22.28001,114.15133,Entire home/apt,595,1,2,2018-02-04,0.06,1,0
11779701,Cozy & in the heart of Kowloon,41695212,Isabelle,,Yau Tsim Mong,22.29937,114.17546,Entire home/apt,688,4,3,2017-01-17,0.08,1,0
11784355,Mini loft with terrace in Hong Kong,62753381,Angela,,Central & Western,22.28771,114.14234,Entire home/apt,712,30,13,2019-05-02,0.32,1,63
11784439,Happy Valley - 45m2 - 2/4 pers,2359210,Ma,,Wan Chai,22.27306,114.18512,Entire home/apt,1001,1,0,,,1,0
11801329,Modern Sai Ying Pun Apartment,4922745,Philippe,,Central & Western,22.28531,114.14312,Entire home/apt,900,4,1,2016-04-01,0.03,1,0
11810637,"Parkes Residence, Jordan, Kowloon",33644923,Ka Ho,,Yau Tsim Mong,22.30522,114.17014,Entire home/apt,798,2,54,2018-10-26,1.42,1,0
11812244,Large family room less than 1 min from TST MTR,43420426,Joseph,,Yau Tsim Mong,22.29836,114.17135,Private room,649,1,134,2019-06-26,3.39,5,71
11814983,SHEUNG WAN SURPRISE @2 MINS MTR,10705091,Kubo,,Central & Western,22.2877,114.145,Entire home/apt,509,2,70,2019-05-26,1.89,10,359
11828334,"Sea View Room, Breakfast included",63014569,Lorraine,,Sai Kung,22.30527,114.29252,Private room,501,1,40,2019-05-04,1.13,1,0
11830094,Double room near Tsim Sha Tsui MTR Station,52005099,May,,Yau Tsim Mong,22.2975,114.17216,Private room,250,1,62,2019-05-28,1.57,7,364
11830122,Double room near Tsim Sha Tsui MTR Station,52005099,May,,Yau Tsim Mong,22.29608,114.17384,Private room,258,1,24,2019-01-04,0.60,7,365
11853038,Spacious Amazing Apartment near MTR,16313394,Aaron,,Yau Tsim Mong,22.32266,114.16096,Private room,399,1,43,2017-12-27,1.10,28,365
11853093,MK MTR:Family Hotel for 3 pax,31113999,Selena,,Yau Tsim Mong,22.31627,114.16916,Private room,798,1,80,2019-06-19,2.01,43,109
11853937,Central Mongkok Cozy Flat for 4 pax,31113999,Selena,,Yau Tsim Mong,22.31733,114.17043,Private room,1001,1,118,2019-06-05,3.05,43,111
11854443,Triple Room with Private Bathroom,31113999,Selena,,Yau Tsim Mong,22.31651,114.16872,Private room,798,1,50,2019-04-26,1.35,43,111
11860348,Cozy Private Room for 4 Guest(Private Bathroom),31113999,Selena,,Yau Tsim Mong,22.31779,114.17065,Private room,1001,1,19,2019-02-20,0.49,43,106
11871362,chu f c,63193014,George,,Central & Western,22.28388,114.12677,Entire home/apt,1197,2,0,,,1,0
11872468,Hostels for 3pax @Mongkok MTR 2min,31113999,Selena,,Yau Tsim Mong,22.31582,114.16907,Private room,602,1,7,2019-02-12,0.20,43,109
11872942,clean & cozy rm for 3 ppl in Mong kok,31113999,Selena,,Yau Tsim Mong,22.31616,114.1703,Private room,696,1,15,2019-02-06,0.38,43,111
11875267,Causeway Bay Luxury Residence,46908079,Thomson,,Wan Chai,22.27878,114.18636,Entire home/apt,454,1,0,,,1,0
11880616,TsimShaTsui Wellyet Guest House Room for 3@ 805,40699783,Natalie,,Yau Tsim Mong,22.29675,114.17182,Private room,454,1,64,2019-06-23,1.83,15,349
11881126,Modern Studio w/ Roof Terrace,62178013,Charlie,,Central & Western,22.28647,114.14572,Entire home/apt,430,1,0,,,1,0
11892164,"Caribbean Coast,T2,40/F, Tung Chung",63419698,Joshson,,Islands,22.29425,113.95044,Entire home/apt,1001,3,26,2019-06-24,0.66,2,125
11895541,Wellyet Guest House@Room 15,40699783,Natalie,,Yau Tsim Mong,22.29859,114.17338,Private room,344,1,90,2019-05-30,2.27,15,355
11903009,Extra mattress just in case.,63490419,Tristan,,Central & Western,22.28706,114.14186,Shared room,78,1,0,,,1,0
11914689,"Bright, New Apartment in Mong Kok",40405531,Sarah,,Yau Tsim Mong,22.3212,114.1715,Entire home/apt,352,3,2,2016-05-01,0.05,1,0
11934500,Bright apartment with mountain view,13166664,Ben,,Wong Tai Sin,22.3399,114.21365,Entire home/apt,751,2,0,,,1,0
11949856,Spacious tidy apt in heart of CWB,3345070,Andy,,Wan Chai,22.28026,114.18405,Entire home/apt,602,4,0,,,1,0
11950975,The perfect cozy 1 bedroom flat in Central,44253138,Sarah,,Central & Western,22.2805,114.15403,Entire home/apt,399,1,4,2017-11-28,0.20,1,0
11951040,(TRIPLE ROOM)三人子母床,63821406,Kayla,,Yau Tsim Mong,22.31866,114.17067,Private room,383,3,2,2017-11-18,0.10,7,0
11952732,Double Room With Window,63821406,Kayla,,Yau Tsim Mong,22.31726,114.17074,Private room,250,4,5,2017-12-12,0.15,7,0
11953137,雙床房(TWIN ROOM),63821406,Kayla,,Yau Tsim Mong,22.31732,114.1701,Private room,258,3,2,2018-04-15,0.08,7,0
11953416,Triple ROOM With Window,63821406,Kayla,,Yau Tsim Mong,22.31944,114.1723,Private room,297,3,10,2018-04-22,0.35,7,0
11954287,1 bed young professional flat in HK,4709412,Alexander,,Wan Chai,22.2802,114.18044,Entire home/apt,696,2,5,2017-02-01,0.13,1,0
11972203,Lovely queen bed studio,63966101,Dominik,,Central & Western,22.28672,114.14952,Entire home/apt,587,2,8,2017-09-17,0.20,1,0
11972767,Luxury one bedroom apartment,9517471,Emma,,Wan Chai,22.27716,114.17362,Entire home/apt,1103,3,6,2017-04-30,0.15,2,0
11972820,"High Views,5*Modern Bldg, Downtown",63971943,Amai,,Yau Tsim Mong,22.32487,114.16231,Private room,250,30,2,2017-05-21,0.06,2,0
11974497,Sai Ying Pun Penthouse with Roof,2966150,Jay,,Central & Western,22.28538,114.13989,Entire home/apt,1056,4,0,,,1,0
11975192,Cool Apartment in Kowloon Side,35843520,Luis,,Yau Tsim Mong,22.3233,114.16769,Entire home/apt,548,4,6,2016-11-17,0.16,1,0
11980651,"Bright, Airy and Short Walk to Town",5106965,Maggie,,Sai Kung,22.39267,114.27303,Entire home/apt,798,4,3,2017-01-02,0.08,1,0
11987354,"【單人房 x 2】粉嶺過關首選, fresh area with dependent room.",16783617,Vanessa,,North,22.49411,114.13171,Private room,243,2,3,2017-10-02,0.13,2,0
11994189,Private Rm 1min toMTR greatLocation,19010694,Carey,,Central & Western,22.28548,114.14221,Private room,501,14,0,,,1,0
12014026,Apartment in Tuen Mun.............,64271406,Sophia,,Tuen Mun,22.40435,113.9801,Shared room,501,1,0,,,1,0
12028439,chinese theme,24844717,Candy,,Wan Chai,22.27994,114.18006,Private room,602,6,1,2019-05-24,0.59,15,126
12028540,3D single Room,24844717,Candy,,Wan Chai,22.28168,114.17813,Private room,399,60,3,2016-11-08,0.09,15,180
12030369,Cozy room in the heart of Hong Kong,3794955,Ozan,,Yau Tsim Mong,22.32266,114.16612,Private room,250,6,4,2016-12-31,0.12,2,0
12042071,Cosy flat for 6 people close to MTR,31832896,Chantelle,,Tsuen Wan,22.37289,114.11942,Entire home/apt,720,2,8,2019-07-05,0.22,1,270
12044976,Sheung Wan Apt. Great Location,64493039,Paul,,Central & Western,22.2855,114.1493,Entire home/apt,696,2,0,,,1,0
12054664,Junior Room,24844717,Candy,,Wan Chai,22.2785,114.18047,Private room,399,1,0,,,15,45
12061955,Double bed room for couple or 3,25669888,John,,Yau Tsim Mong,22.31574,114.16869,Private room,383,3,1,2017-03-12,0.04,11,224
12073385,Tsimshatsui Wellyet Guest House Window Room@Rm 16,40699783,Natalie,,Yau Tsim Mong,22.2966,114.17256,Private room,297,1,47,2019-06-28,1.29,15,354
12074571,Independent room Comfort apartment,24844717,Candy,,Wan Chai,22.28054,114.17989,Entire home/apt,352,6,3,2018-04-28,0.08,15,339
12074592,Ladies Market $4500 inclusive suite,35740627,Haiyang,,Yau Tsim Mong,22.31883,114.17131,Private room,297,1,11,2019-03-31,0.28,9,365
12075938,SOHO/CENTRAL stylish Spacious Apt,17153141,Angela,,Central & Western,22.28308,114.15059,Entire home/apt,1299,60,8,2018-05-02,0.21,1,0
12076502,"50sqm Private Attic Bed, Sitting Rm & kitchenette",64717137,Abbie,,Yuen Long,22.43989,114.08724,Private room,336,7,15,2017-10-20,0.38,1,90
12077173,TsimShaTsui Wellyet Guest House Twin Bed Room@601,40699783,Natalie,,Yau Tsim Mong,22.29652,114.17269,Private room,282,1,101,2019-06-04,2.55,15,336
12081127,SYP - This cozy Home Is ALL Yours! 30sec to Subway,64743965,Pierre,,Central & Western,22.28624,114.14113,Entire home/apt,900,1,210,2019-07-10,5.33,1,88
12081598,Great & very convenient 1 Br in heart of HK Island,52990838,Stephen,,Wan Chai,22.27364,114.17368,Entire home/apt,548,10,4,2019-04-22,0.11,1,13
12102323,"天水圍 單人村屋, 不受 外界人影響,   遠離市區, 交通 還可以!",46754411,Nhy,,Yuen Long,22.4537,113.99282,Shared room,947,1,1,2016-04-02,0.03,1,365
12122092,Kowloon a newly furnished home 九龍靚裝修開揚裝備齊全交通方便,50233282,Yvonne,,Sham Shui Po,22.34142,114.16797,Private room,696,2,0,,,2,88
12137354,Chic beach villa in Big Wave Bay,9237428,Simon,,Southern,22.24652,114.24505,Entire home/apt,1400,1,10,2016-10-21,0.26,1,285
12139671,"ClearwaterBay house, outstanding sea view & garden",6386318,Celia,,Sai Kung,22.27864,114.29371,Entire home/apt,8004,2,14,2019-06-09,0.41,1,179
12159588,1 bedroom appt - Causeway Bay,65305833,Kodsi,,Wan Chai,22.27928,114.18615,Entire home/apt,454,18,0,,,1,0
12163020,"舒适标准双床房间,位於旺角朗豪坊购物天堂侧,邻近女人街和波鞋街",65326707,Jingwen,,Yau Tsim Mong,22.31802,114.17005,Private room,258,1,95,2019-06-28,2.68,16,179
12165371,舒適的房間,44595594,Ken,,Tuen Mun,22.38352,113.96677,Private room,1001,1,0,,,1,365
12167323,Cheung Chau Guesthouse - Room for 6,13653706,Stayplus,,Islands,22.21175,114.0261,Private room,1784,1,14,2019-05-13,0.37,5,241
12177470,海滨南岸独立小房拎包入住  室友均为学生,27091741,Vivi,,Kowloon City,22.30402,114.18717,Private room,172,15,0,,,1,0
12183522,so homey and spacious and comfy room!,65472552,Marje,,Wan Chai,22.26824,114.18542,Private room,587,2,34,2019-04-26,0.99,1,144
12192511,Room available in spacious flat,1274841,Cindy,,Sham Shui Po,22.3336,114.15277,Private room,415,3,0,,,1,0
12193993,Stylish Warehouse Studio,26661247,Nick,,Central & Western,22.28692,114.14504,Entire home/apt,602,3,6,2017-01-01,0.15,1,0
12198660,NEWLY  APT JORDON (Cozy) 佐敦 WALK 2 MINUTES MTR,17404832,Sammy,,Yau Tsim Mong,22.3048,114.16982,Entire home/apt,501,28,18,2019-06-03,0.49,11,363
12199170,Hong Kong Sai Ying Pun High Street,8649496,Philip,,Central & Western,22.28584,114.1415,Entire home/apt,1001,4,0,,,1,0
12199440,"1Bedroom in Spacious Apartment, Wan Chai",44463475,Andrina,,Wan Chai,22.27757,114.17435,Private room,399,3,5,2018-11-25,0.54,1,0
12213532,Beach Apartment in ClearWater Bay,11755806,Sonia,,Sai Kung,22.32304,114.27163,Entire home/apt,1792,5,5,2018-12-31,0.16,1,174
12219923,Fully Furnised 1 Bedroom Apt,65731480,Adil,,Yau Tsim Mong,22.30624,114.1695,Entire home/apt,383,1,2,2016-07-02,0.05,1,0
12220188,Spacious 2BD Apartment with Terrace,50553626,Libby & Keith,,Central & Western,22.286,114.14683,Entire home/apt,2003,2,47,2019-05-26,1.21,1,151
12223826,Pui O apartment in Lantau Hong Kong,63330346,Susan,,Islands,22.24655,113.97965,Entire home/apt,759,1,17,2017-05-30,0.43,1,0
12233803,Furnished Tung Chung Apt with view,63419698,Joshson,,Islands,22.29338,113.95269,Entire home/apt,900,2,35,2019-06-27,0.89,2,187
12235772,"WarrenWood, view, clubhouse, in a hip neighborhood",30689308,Amy,,Wan Chai,22.27676,114.19032,Entire home/apt,1087,1,13,2019-01-02,0.38,1,345
12240066,"downtown,very big,amazing view,quiet,swimming pool",13769126,Nicole,,Wan Chai,22.27435,114.18602,Entire home/apt,861,4,6,2018-04-10,0.17,1,0
12254066,Hong Kong Hotel,65979155,Joey,,Yau Tsim Mong,22.32118,114.1677,Private room,297,1,48,2019-04-24,1.32,2,364
12254079,The Nest,50558440,Nest,,Yau Tsim Mong,22.32451,114.17,Private room,313,28,0,,,1,354
12255077,Roof Top Apartment in Kennedy Town,12020453,Damian,,Central & Western,22.28306,114.12843,Entire home/apt,696,5,2,2019-02-09,0.31,1,349
12261686,Cozy Room in Wan Chai,23972237,Audra,,Wan Chai,22.27572,114.17772,Private room,399,2,54,2019-06-02,1.42,2,141
12264892,LUXURY 3BEDR APT 1MIN TST MTR N1  走一分仲尖沙咀地鉄站N1出口到家,66053517,Connie,,Yau Tsim Mong,22.29617,114.17398,Entire home/apt,1197,2,159,2019-06-27,4.34,4,174
12265409,Adjoining room w/balcony 舒適相連露台房,52491634,Ricky,,Islands,22.27607,113.92732,Private room,1181,1,27,2019-06-18,0.74,5,342
12279529,Modern Apt@WanChai,9776497,Sony,,Wan Chai,22.27765,114.17433,Entire home/apt,861,1,144,2019-06-30,3.81,1,115
12280862,"HomeStyle & Comfort , 3 mins to Wanchai MTR",66172332,Oliver,,Wan Chai,22.27457,114.17366,Entire home/apt,1080,4,97,2019-06-23,2.51,12,73
12294739,"Near Tsim Sha Tsui station 1min,big working desk.",52497507,M³ International Youth Community,,Yau Tsim Mong,22.30014,114.18051,Private room,602,2,2,2018-03-18,0.06,11,0
12296290,高档低密度住宅 Nice Bedroom at French Style Appartment,60441217,Lucy,,Tuen Mun,22.37431,114.00073,Private room,313,2,79,2018-07-22,2.08,1,0
12296794,Golden Mile Nathan Road Centre of  Tsim Sha Tsui,2441530,Sean,,Yau Tsim Mong,22.29691,114.17209,Entire home/apt,1666,90,40,2018-08-14,1.04,2,346
12310343,This is a room located in a village,66388028,Shuang,,Sha Tin,22.42222,114.20328,Shared room,313,1,1,2016-04-17,0.03,1,0
12326287,Convenient designer apt with a view,9428509,Julian,,Yau Tsim Mong,22.30617,114.16986,Entire home/apt,1283,2,154,2019-06-23,3.93,2,116
12369059,Gorgeous spacious apartment,54898718,Ha Lim,,Southern,22.233,114.19965,Entire home/apt,3129,1,0,,,1,0
12370027,listing_id: (Phone number hidden by Airbnb) Standard double ensuite room,15174928,K&B Hostel,,Yau Tsim Mong,22.30609,114.1708,Private room,501,2,4,2017-01-01,0.10,9,179
12379758,Perfect place for a longer visit,30085887,C,,Wan Chai,22.27492,114.19334,Entire home/apt,1017,3,32,2019-06-29,0.96,1,148
12388571,Race Course View,6603241,Emanuele,,Wan Chai,22.26895,114.18481,Entire home/apt,618,2,0,,,1,0
12416257,Great Stanley seaside apartment,67153069,Audrey,,Southern,22.21849,114.21386,Entire home/apt,876,3,6,2016-12-27,0.17,1,0
12434134,"VIP 2BR Best location in HK, Shops & Sights",2657469,Simon,,Yau Tsim Mong,22.29685,114.17147,Entire home/apt,1283,1,159,2019-05-26,4.07,15,199
12436387,"Mongkok Luxury Studio, New Reno *5C",14861546,Tane Residence,,Yau Tsim Mong,22.32049,114.17099,Entire home/apt,383,60,1,2017-07-30,0.04,100,98
12446459,Whole apartment amazing terrace,23849349,David,,Yau Tsim Mong,22.30044,114.17447,Entire home/apt,548,1,0,,,1,0
12456751,Spacious one bed room with Balcony,17535307,Serena,,Central & Western,22.28313,114.14041,Entire home/apt,634,1,0,,,2,0
12456938,Single room with queen size bed,67404535,Sky,,Kowloon City,22.30657,114.18687,Private room,180,1,0,,,1,0
12473277,Wake up to an amazing view,9065354,Pirgun,,Central & Western,22.28579,114.14231,Entire home/apt,1166,2,9,2018-08-09,0.27,1,0
12474963,1 bedroom w/balcony & rooftop view,67519981,Marina,,Islands,22.20467,114.13133,Private room,336,1,0,,,1,0
12476785,Lush Green Valley Getaway House,25882346,Olivia,,Islands,22.27061,113.98775,Entire home/apt,798,2,64,2019-07-02,1.82,1,92
12482823,Empty apartment at Tai Wai,26951345,Kam Sze,,Sha Tin,22.3696,114.17701,Entire home/apt,78,1,0,,,1,0
12496100,Share apartment in North Point,66868029,Winnie,,Eastern,22.29055,114.198,Private room,297,5,0,,,4,89
12496469,Quite Modern SOHO Location,3217012,Brett,,Central & Western,22.28102,114.15231,Entire home/apt,900,3,0,,,1,0
12496995,Beautiful girl's APT @ Tuen Mun,21755000,Doris,,Tuen Mun,22.41836,113.98283,Private room,422,2,0,,,3,89
12498033,Cosy Sheung Wan Studio,14820957,Hugo,,Central & Western,22.2864,114.14756,Entire home/apt,548,1,1,2017-01-17,0.03,1,0
12498846,Newly renovated@ Explore like local,6067974,Wilson,,Eastern,22.28936,114.19298,Entire home/apt,1197,28,4,2018-01-03,0.11,23,304
12500946,Retro-chic Sai Ying Pun apartment,26135111,Chum,,Central & Western,22.28873,114.13891,Entire home/apt,501,7,9,2019-06-09,0.24,1,10
12502799,位于火炭的阳光充沛的家庭友好型公寓,66400861,Junwen,,Sha Tin,22.39491,114.19888,Shared room,391,2,0,,,1,0
12508531,Cool Apartment in the Heart of SOHO,48301542,Richard,,Central & Western,22.28084,114.15299,Entire home/apt,1479,3,57,2019-05-21,1.49,1,337
12513502,*Cozy*Clean*Quiet* Apartment 長洲,64902979,Winky The Husky,,Islands,22.21136,114.02853,Entire home/apt,1698,1,98,2019-05-12,2.51,9,360
12522115,Beautiful 2 bedroom apartment in HK,67825241,Gilad,,Central & Western,22.28399,114.14174,Entire home/apt,1502,1,0,,,1,0
12524662,Studio Jordan Temple Market,5129044,Fouad,,Yau Tsim Mong,22.30528,114.17046,Entire home/apt,602,3,24,2019-03-24,0.78,1,0
12545686,港湾豪庭 Metro Harbour View,67985006,Haibo,,Yau Tsim Mong,22.32371,114.16204,Private room,352,3,0,,,1,0
12550162,Happy Valley Apartment,25480510,Janka,,Wan Chai,22.27321,114.18515,Entire home/apt,602,1,0,,,1,0
12550521,Designer Apart Free Service Central,68023618,Simona,,Central & Western,22.28629,114.15105,Entire home/apt,1197,2,0,,,1,0
12551469,Most laid back-quiet place in HK,55611844,Felipe,,Central & Western,22.28392,114.13005,Private room,219,1,14,2017-07-17,0.36,2,0
12551953,"",68030809,Nathan,,Islands,22.29104,113.94958,Entire home/apt,649,1,17,2016-07-21,0.44,1,0
12552924,"Home Decor~~3 beds Sweet , Family WanchaiMTR",66172332,Oliver,,Wan Chai,22.2786,114.17548,Entire home/apt,1001,4,109,2019-06-25,2.84,12,77
12572980,causeway bay Prime and convience location,68174918,Kevin,,Wan Chai,22.28035,114.18442,Entire home/apt,829,4,28,2018-06-20,0.81,1,163
12574969,"Large flat Mid-Levels, skyline view",7662569,Pierre,,Central & Western,22.2825,114.14914,Entire home/apt,1588,10,0,,,1,0
12575040,Designer Sea-View Family Home,66856565,Christina,,Southern,22.26334,114.13213,Entire home/apt,2996,7,1,2016-08-01,0.03,1,0
12575202,Spacious + Light Apartment,60437603,Chloe,,Wan Chai,22.27762,114.19129,Entire home/apt,751,3,0,,,1,0
12585304,Comfy Sofa stay close to Transports,4683602,J. Eric,,Islands,22.28858,113.94071,Shared room,196,1,0,,,1,0
12586395,❤️SUPERHOST- Ensuite Room@ 1min to MTR & East Rail,68260785,Jack,,Yau Tsim Mong,22.31828,114.17071,Private room,454,28,8,2019-05-21,0.24,19,302
12586775,温馨舒适的独立空间,47646105,Eva,,Sham Shui Po,22.32795,114.16309,Private room,297,5,0,,,1,365
12586825,❤️SUPERHOST - Ensuite Double Room @ 1min to MTR 1,68260785,Jack,,Yau Tsim Mong,22.31824,114.1696,Private room,383,28,5,2018-02-19,0.16,19,336
12592767,Clean and comfortable Twin Room+&My,52473150,Danny,,Yau Tsim Mong,22.31752,114.16875,Private room,297,1,18,2018-05-10,0.52,72,80
